cod_empresa;cod_parte;cod_processo;cod_usuario;migracao;parte_principal;ativo;listar_como_cliente;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;6942231;7023606;347394;;1;1;1;;;0;0;;
92577;6942384;7023759;347394;;1;1;1;;;0;0;;
92577;6942648;7023989;347394;;1;1;1;;;0;0;;
92577;6944154;7025426;347394;;1;1;1;;;0;0;;
92577;6944220;7025485;347394;;1;1;1;;;0;0;;
92577;6944479;7025753;347394;;1;1;1;;;0;0;;
92577;6944661;7025945;347394;;1;1;1;;;0;0;;
92577;6944791;7026085;347394;;1;1;1;;;0;0;;
92577;6944968;7026257;347394;;1;1;1;;;0;0;;
92577;6945087;7026374;347394;;1;1;1;;;0;0;;
92577;6945436;7026716;347394;;1;1;1;;;0;0;;
92577;6950207;7031490;347394;;1;1;1;;;0;0;;
92577;6950731;7032024;347394;;1;1;1;;;0;0;;
92577;6950875;7032199;347394;;1;1;1;;;0;0;;
92577;6951089;7032435;347394;;1;1;1;;;0;0;;
92577;6653051;7034015;347394;;1;1;1;;;0;0;;
92577;6792280;7034048;347394;;1;1;1;;;0;0;;
92577;4805329;7034149;347394;;1;1;1;;;0;0;;
92577;6655940;7034185;347394;;1;1;1;;;0;0;;
92577;4266919;7034303;347394;;1;1;1;;;0;0;;
92577;4337737;7034331;347394;;1;1;1;;;0;0;;
92577;4392443;7034445;347394;;1;1;1;;;0;0;;
92577;4629639;7034556;347394;;1;1;1;;;0;0;;
92577;6953268;7034737;347394;;1;1;1;;;0;0;;
92577;6953463;7034938;347394;;1;1;1;;;0;0;;
92577;6960595;7042005;301340;;1;1;1;;;0;0;;
92577;6980183;7057690;301340;;1;1;1;;;0;0;;
92577;4401069;7059224;301340;;1;1;1;;;0;0;;
92577;6792280;7059937;301340;;1;1;1;;;0;0;;
92577;6983057;7060391;301340;;1;1;1;;;0;0;;
92577;7012208;7082661;301340;;1;1;1;;;0;0;;
92577;7028183;7099052;301340;;1;1;1;;;0;0;;
92577;4242449;7106837;301340;;1;1;1;;;0;0;;
92577;4337459;7121371;301340;;1;1;1;;;0;0;;
92577;4338133;7121563;301340;;1;1;1;;;0;0;;
92577;6241276;7121610;301340;;1;1;1;;;0;0;;
92577;7053341;7124374;301340;;1;1;1;;;0;0;;
92577;7055367;7126375;301340;;1;1;1;;;0;0;;
92577;7071408;7141847;301340;;1;1;1;;;0;0;;
92577;7082444;7126375;301340;;0;1;1;;;0;0;;
92577;4242449;7172078;301340;;1;1;1;;;0;0;;
92577;7164112;7240071;301340;;1;1;1;;;0;0;;
92577;7164150;7240071;301340;;0;1;1;;;0;0;;
92577;7164199;7240071;301340;;0;1;1;;;0;0;;
92577;7164237;7240071;301340;;0;1;1;;;0;0;;
92577;7164269;7240071;301340;;0;1;1;;;0;0;;
92577;7164297;7240071;301340;;0;1;1;;;0;0;;
92577;4650630;7264109;347394;;1;1;1;;;0;0;;
92577;4864253;7297017;301340;;1;1;1;;;0;0;;
92577;6914248;7297131;347394;;1;1;1;;;0;0;;
92577;4242449;7297271;301340;;1;1;1;;;0;0;;
92577;4392443;7297482;301340;;1;1;1;;;0;0;;
92577;7222722;7300519;347394;;1;1;1;;;0;0;;
92577;4399045;7316511;347394;;1;1;1;;;0;0;;
92577;4985522;7338372;301340;;1;1;1;;;0;0;;
92577;7263562;7345701;301340;;1;1;1;;;0;0;;
92577;7312369;7400367;301340;;1;1;1;;;0;0;;
92577;7327534;7422262;347394;;1;1;1;;;0;0;;
92577;7327700;7422431;347394;;1;1;1;;;0;0;;
92577;4221352;7465958;301340;;1;1;1;;;0;0;;
92577;7371702;7465990;301340;;1;1;1;;;0;0;;
92577;4864253;7487798;301340;;1;1;1;;;0;0;;
92577;7399283;7493775;301340;;1;1;1;;;0;0;;
92577;7409266;7503908;301340;;1;1;1;;;0;0;;
92577;7409266;7504050;301340;;1;1;1;;;0;0;;
92577;4448911;7518449;301340;;1;1;1;;;0;0;;
92577;7423569;7518478;301340;;1;1;1;;;0;0;;
92577;7541672;7639630;301340;;1;1;1;;;0;0;;
92577;4580881;7637854;301340;;1;1;1;;;0;0;;
92577;6655940;7535168;301340;;1;1;1;;;0;0;;
92577;4221352;7535316;301340;;1;1;1;;;0;0;;
92577;6960595;7535940;301340;;1;1;1;;;0;0;;
92577;4365957;7535952;301340;;1;1;1;;;0;0;;
92577;7443830;7540255;301340;;1;1;1;;;0;0;;
92577;5017857;7540426;301340;;1;1;1;;;0;0;;
92577;7443999;7540426;301340;;0;1;1;;;0;0;;
92577;7458254;7554120;301340;;1;1;1;;;0;0;;
92577;4251860;7535940;347394;;0;1;1;;;0;0;;
92577;6936945;7535940;347394;;0;1;1;;;0;0;;
92577;4436727;7535940;347394;;0;1;1;;;0;0;;
92577;7327700;7535940;347394;;0;1;1;;;0;0;;
92577;5094754;7562186;347394;;1;1;1;;;0;0;;
92577;5094754;7563376;347394;;1;1;1;;;0;0;;
92577;6944791;7563376;347394;;0;1;1;;;0;0;;
92577;6944968;7563376;347394;;0;1;1;;;0;0;;
92577;6945436;7563376;347394;;0;1;1;;;0;0;;
92577;6945087;7563376;347394;;0;1;1;;;0;0;;
92577;6945436;7567131;347394;;1;1;1;;;0;0;;
92577;6950875;7034015;347394;;0;1;1;;;0;0;;
92577;6792280;7034015;347394;;0;1;1;;;0;0;;
92577;6937478;7034015;347394;;0;1;1;;;0;0;;
92577;6936751;7034015;347394;;0;1;1;;;0;0;;
92577;7490277;7587032;301340;;1;1;1;;;0;0;;
92577;7504492;7601716;301340;;1;1;1;;;0;0;;
92577;4618745;7603297;301340;;1;1;1;;;0;0;;
92577;7532772;7630646;301340;;1;1;1;;;0;0;;
92577;7553345;7651158;347394;;1;1;1;;;0;0;;
92577;7409266;7651159;347394;;1;1;1;;;0;0;;
92577;4448911;7651162;347394;;1;1;1;;;0;0;;
92577;7553358;7651178;347394;;1;1;1;;;0;0;;
92577;4629639;7651194;347394;;1;1;1;;;0;0;;
92577;4864253;7651212;347394;;1;1;1;;;0;0;;
92577;4491645;7651225;347394;;1;1;1;;;0;0;;
92577;6935694;7651236;347394;;1;1;1;;;0;0;;
92577;7553496;7651324;347394;;1;1;1;;;0;0;;
92577;7312369;7652710;347394;;1;1;1;;;0;0;;
92577;7553358;7655965;347394;;1;1;1;;;0;0;;
92577;7443830;7656137;347394;;1;1;1;;;0;0;;
92577;7458254;7662093;347394;;1;1;1;;;0;0;;
92577;7651173;7747957;301340;;1;1;1;;;0;0;;
92577;7653882;7750680;301340;;1;1;1;;;0;0;;
92577;7664123;7754403;301340;;1;1;1;;;0;0;;
92577;4389923;7774067;301340;;1;1;1;;;0;0;;
92577;4389923;7774257;301340;;1;1;1;;;0;0;;
92577;4389923;7774273;301340;;1;1;1;;;0;0;;
92577;7685333;7775070;301340;;1;1;1;;;0;0;;
92577;7724683;7808760;301340;;1;1;1;;;0;0;;
92577;7725695;7809103;301340;;1;1;1;;;0;0;;
92577;6238720;7815958;301340;;1;1;1;;;0;0;;
92577;6728540;7816060;301340;;1;1;1;;;0;0;;
92577;4401069;7816069;301340;;1;1;1;;;0;0;;
92577;4247296;7816101;301340;;1;1;1;;;0;0;;
92577;4221352;7816150;301340;;1;1;1;;;0;0;;
92577;7371702;7816156;301340;;1;1;1;;;0;0;;
92577;7733051;7816168;301340;;1;1;1;;;0;0;;
92577;7733064;7816180;301340;;1;1;1;;;0;0;;
92577;7736598;7819880;347394;;1;1;1;;;0;0;;
92577;7743831;7826935;301340;;1;1;1;;;0;0;;
92577;7071408;7829898;347394;;1;1;1;;;0;0;;
92577;5250805;7838075;301340;;1;1;1;;;0;0;;
92577;4284938;7838516;301340;;1;1;1;;;0;0;;
92577;4284938;7838535;301340;;1;1;1;;;0;0;;
92577;4284938;7838607;301340;;1;1;1;;;0;0;;
92577;6761581;7906571;301340;;1;1;1;;;0;0;;
92577;4687275;7908399;301340;;1;1;1;;;0;0;;
92577;5250805;7932980;347394;;1;1;1;;;0;0;;
92577;4350330;7950486;301340;;1;1;1;;;0;0;;
92577;6939195;7950486;301340;;0;1;1;;;0;0;;
92577;6980183;7950486;301340;;0;1;1;;;0;0;;
92577;6939761;7950486;301340;;0;1;1;;;0;0;;
92577;4337737;7950486;301340;;0;1;1;;;0;0;;
92577;4247296;6811415;301340;;0;1;1;;;0;0;;
92577;6938844;6811415;301340;;0;1;1;;;0;0;;
92577;6938585;6811415;301340;;0;1;1;;;0;0;;
92577;4581274;6811415;301340;;0;1;1;;;0;0;;
92577;6942648;7025485;301340;;0;1;1;;;0;0;;
92577;6944154;7025485;301340;;0;1;1;;;0;0;;
92577;6944479;7025485;301340;;0;1;1;;;0;0;;
92577;6944661;7025485;301340;;0;1;1;;;0;0;;
92577;6941657;7022878;301340;;0;1;1;;;0;0;;
92577;6942021;7022878;301340;;0;1;1;;;0;0;;
92577;6953463;7022878;301340;;0;1;1;;;0;0;;
92577;6942384;7022878;301340;;0;1;1;;;0;0;;
92577;4242449;7950531;301340;;1;1;1;;;0;0;;
92577;7012208;7950531;301340;;0;1;1;;;0;0;;
92577;5017938;7950531;301340;;0;1;1;;;0;0;;
92577;7327534;7950531;301340;;0;1;1;;;0;0;;
92577;5030166;7950531;301340;;0;1;1;;;0;0;;
92577;6939377;7034303;301340;;0;1;1;;;0;0;;
92577;7920098;7034303;301340;;0;2;0;;;0;0;;
92577;6950207;7034303;301340;;0;1;1;;;0;0;;
92577;6950731;7034303;301340;;0;1;1;;;0;0;;
92577;6951089;7034303;301340;;0;1;1;;;0;0;;
92577;4805329;7034445;301340;;0;1;1;;;0;0;;
92577;6936541;7034445;301340;;0;1;1;;;0;0;;
92577;6655940;7034445;301340;;0;1;1;;;0;0;;
92577;4365957;7034445;301340;;0;1;1;;;0;0;;
92577;4985522;7951093;347394;;1;1;1;;;0;0;;
92577;7930172;7960767;347394;;1;1;1;;;0;0;;
92577;7930349;7960932;347394;;1;1;1;;;0;0;;
92577;7959617;7992404;347394;;1;1;1;;;0;0;;
92577;7968454;8001101;347394;;1;1;1;;;0;0;;
92577;7399283;8005044;301340;;1;1;1;;;0;0;;
92577;11532870;11716644;301340;;1;1;1;;;0;0;;
92577;11539174;11725485;301340;;1;1;1;;;0;0;;
92577;8001282;8047629;347394;;1;1;1;;;0;0;;
92577;8001717;8048040;347394;;1;1;1;;;0;0;;
92577;7541672;8048173;347394;;1;1;1;;;0;0;;
92577;8002891;8049253;347394;;1;1;1;;;0;0;;
92577;8003179;8049506;347394;;1;1;1;;;0;0;;
92577;8003278;8049602;347394;;1;1;1;;;0;0;;
92577;8006989;8053236;301340;;1;1;1;;;0;0;;
92577;6320723;8054748;301340;;1;1;1;;;0;0;;
92577;4629639;8056776;301340;;1;1;1;;;0;0;;
92577;8033972;8091094;347394;;1;1;1;;;0;0;;
92577;101450245;101596479;301340;;1;1;1;;;0;0;;
92577;5094457;8113781;301340;;1;1;1;;;0;0;;
92577;8061823;8118598;301340;;1;1;1;;;0;0;;
92577;8088264;8143781;301340;;1;1;1;;;0;0;;
92577;8088318;8143781;301340;;0;1;1;;;0;0;;
92577;7724683;7809103;301340;;0;1;1;;;0;0;;
92577;7409266;7809103;301340;;0;1;1;;;0;0;;
92577;7423569;7809103;301340;;0;1;1;;;0;0;;
92577;7664123;7809103;301340;;0;1;1;;;0;0;;
92577;4448911;7034556;301340;;0;1;1;;;0;0;;
92577;7553345;7034556;301340;;0;1;1;;;0;0;;
92577;7312369;7034556;301340;;0;1;1;;;0;0;;
92577;7733051;7034556;301340;;0;1;1;;;0;0;;
92577;6935694;7018024;301340;;0;1;1;;;0;0;;
92577;4491645;7018024;301340;;0;1;1;;;0;0;;
92577;4864253;7018024;301340;;0;1;1;;;0;0;;
92577;7733064;7018024;301340;;0;1;1;;;0;0;;
92577;6941439;8155309;301340;;1;1;1;;;0;0;;
92577;8101422;8156621;301340;;1;1;1;;;0;0;;
92577;5017754;8160434;301340;;1;1;1;;;0;0;;
92577;8106055;8161403;302720;;1;1;1;;;0;0;;
92577;6628076;8163102;302720;;1;1;1;;;0;0;;
92577;4369819;8168258;301340;;1;1;1;;;0;0;;
92577;8116754;8171962;302720;;1;1;1;;;0;0;;
92577;8120703;8175841;347394;;1;1;1;;;0;0;;
92577;6654884;8175880;301340;;1;1;1;;;0;0;;
92577;6264934;8177984;302720;;1;1;1;;;0;0;;
92577;6455946;8178034;302720;;1;1;1;;;0;0;;
92577;8126361;8181251;301340;;1;1;1;;;0;0;;
92577;8126491;8181366;301340;;1;1;1;;;0;0;;
92577;5018179;8183618;301340;;1;1;1;;;0;0;;
92577;5018179;8183691;301340;;1;1;1;;;0;0;;
92577;5018179;8183694;301340;;1;1;1;;;0;0;;
92577;101478092;101596772;347394;;1;1;1;;;0;0;;
92577;5418906;8235977;301340;;1;1;1;;;0;0;;
92577;8177802;8241154;301340;;1;1;1;;;0;0;;
92577;8178252;8241627;301340;;1;1;1;;;0;0;;
92577;8184150;8247397;301340;;1;1;1;;;0;0;;
92577;8184789;8247985;301340;;1;1;1;;;0;0;;
92577;4400280;8268328;301340;;1;1;1;;;0;0;;
92577;8214129;8276365;301340;;1;1;1;;;0;0;;
92577;8216808;8278905;301340;;1;1;1;;;0;0;;
92577;8222189;8284156;301340;;1;1;1;;;0;0;;
92577;4392231;8293254;301340;;1;1;1;;;0;0;;
92577;8234229;8295949;301340;;1;1;1;;;0;0;;
92577;4284420;8323405;302720;;1;1;1;;;0;0;;
92577;8268746;8329592;302720;;1;1;1;;;0;0;;
92577;8269272;8330077;301340;;1;1;1;;;0;0;;
92577;4450219;8336888;302720;;1;1;1;;;0;0;;
92577;4365957;8337519;302720;;1;1;1;;;0;0;;
92577;4284938;7992404;301340;;0;1;1;;;0;0;;
92577;7541672;7992404;301340;;0;1;1;;;0;0;;
92577;7930349;7992404;301340;;0;1;1;;;0;0;;
92577;7930172;7992404;301340;;0;1;1;;;0;0;;
92577;4392443;8349382;302720;;1;1;1;;;0;0;;
92577;4618471;8350133;302720;;1;1;1;;;0;0;;
92577;4491645;8358131;302720;;1;1;1;;;0;0;;
92577;6655940;8364888;302720;;1;1;1;;;0;0;;
92577;8033972;8175880;301340;;0;1;1;;;0;0;;
92577;8116754;8175880;301340;;0;1;1;;;0;0;;
92577;8106055;8175880;301340;;0;1;1;;;0;0;;
92577;5017754;8175880;301340;;0;1;1;;;0;0;;
92577;8330638;8400917;301340;;1;1;1;;;0;0;;
92577;8330638;8400923;301340;;1;1;1;;;0;0;;
92577;8330638;8400948;301340;;1;1;1;;;0;0;;
92577;8330789;8401067;301340;;1;1;1;;;0;0;;
92577;5089123;8428783;302720;;1;1;1;;;0;0;;
92577;8376580;8446586;301340;;1;1;1;;;0;0;;
92577;8382692;8452471;301340;;1;1;1;;;0;0;;
92577;7409266;8475744;301340;;1;1;1;;;0;0;;
92577;8407274;8476269;301340;;1;1;1;;;0;0;;
92577;8407274;8476281;301340;;1;1;1;;;0;0;;
92577;8407274;8476286;301340;;1;1;1;;;0;0;;
92577;4401069;8496694;302720;;1;1;1;;;0;0;;
92577;5275103;8496776;302720;;1;1;1;;;0;0;;
92577;8467274;8539193;301340;;1;1;1;;;0;0;;
92577;4580881;8539522;301340;;1;1;1;;;0;0;;
92577;8469267;8540498;301340;;1;1;1;;;0;0;;
92577;4389923;8541153;301340;;1;1;1;;;0;0;;
92577;6728540;8562297;301340;;1;1;1;;;0;0;;
92577;8492097;8563092;301340;;1;1;1;;;0;0;;
92577;4242449;8570687;347394;;1;1;1;;;0;0;;
92577;5089123;8578695;302720;;1;1;1;;;0;0;;
92577;4800170;8582546;301340;;1;1;1;;;0;0;;
92577;4687215;8583437;301340;;1;1;1;;;0;0;;
92577;4687215;8583445;301340;;1;1;1;;;0;0;;
92577;8529851;8597021;347394;;1;1;1;;;0;0;;
92577;8530259;8599098;347394;;1;1;1;;;0;0;;
92577;8003278;8181366;301340;;0;1;1;;;0;0;;
92577;8126361;8181366;301340;;0;1;1;;;0;0;;
92577;5250805;8181366;301340;;0;1;1;;;0;0;;
92577;8003179;8181366;301340;;0;1;1;;;0;0;;
92577;8536317;8605028;347394;;1;1;1;;;0;0;;
92577;7443830;8621046;301340;;1;1;1;;;0;0;;
92577;8586868;8658821;302720;;1;1;1;;;0;0;;
92577;8587391;8659356;301340;;1;1;1;;;0;0;;
92577;8587843;8659831;301340;;1;1;1;;;0;0;;
92577;8587843;8660038;301340;;1;1;1;;;0;0;;
92577;8588242;8660038;301340;;0;1;1;;;0;0;;
92577;8588682;8660700;301340;;1;1;1;;;0;0;;
92577;8589550;8661549;301340;;1;1;1;;;0;0;;
92577;4687215;8665379;301340;;1;1;1;;;0;0;;
92577;8604271;8676488;301340;;1;1;1;;;0;0;;
92577;8632184;8704403;301340;;1;1;1;;;0;0;;
92577;8632184;8704424;301340;;1;1;1;;;0;0;;
92577;8632184;8704428;301340;;1;1;1;;;0;0;;
92577;8633854;8706041;301340;;1;1;1;;;0;0;;
92577;8635223;8707346;347394;;1;1;1;;;0;0;;
92577;8640355;8712441;347394;;1;1;1;;;0;0;;
92577;4401069;8735036;301340;;1;1;1;;;0;0;;
92577;8666484;8737319;301340;;1;1;1;;;0;0;;
92577;8666484;8737347;301340;;1;1;1;;;0;0;;
92577;8668630;8739414;301340;;1;1;1;;;0;0;;
92577;8670105;8740857;301340;;1;1;1;;;0;0;;
92577;8670105;8740875;301340;;1;1;1;;;0;0;;
92577;103728622;104161294;301340;;1;1;1;;;0;0;;
92577;7327700;104149760;301340;;1;1;1;;;0;0;;
92577;7327700;104149759;301340;;1;1;1;;;0;0;;
92577;4242449;104148648;559945;;1;1;1;;;0;0;;
92577;4242449;104148599;559945;;1;1;1;;;0;0;;
92577;4242449;104148519;559945;;1;1;1;;;0;0;;
92577;4242449;104148434;559945;;1;1;1;;;0;0;;
92577;4242449;104148287;559945;;1;1;1;;;0;0;;
92577;4242449;104148165;559945;;1;1;1;;;0;0;;
92577;9517521;104140885;559945;;1;1;1;;;0;0;;
92577;103762606;104140451;347394;;1;1;1;;;0;0;;
92577;103758140;104135459;347394;;1;1;1;;;0;0;;
92577;103757706;104135388;301340;;1;1;1;;;0;0;;
92577;103757706;104135387;301340;;1;1;1;;;0;0;;
92577;103757706;104134966;347394;;1;1;1;;;0;0;;
92577;103757542;104134777;347394;;1;1;1;;;0;0;;
92577;103742637;104133661;301340;;1;1;1;;;0;0;;
92577;103742637;104133660;301340;;1;1;1;;;0;0;;
92577;103742301;104133032;301340;;1;1;1;;;0;0;;
92577;103742301;104133029;301340;;1;1;1;;;0;0;;
92577;103755565;104132620;301340;;1;1;1;;;0;0;;
92577;103755565;104132619;301340;;1;1;1;;;0;0;;
92577;103755565;104132492;347394;;1;1;1;;;0;0;;
92577;103755503;104132439;347394;;1;1;1;;;0;0;;
92577;103742637;104117052;347394;;1;1;1;;;0;0;;
92577;103742301;104116690;347394;;1;1;1;;;0;0;;
92577;103728622;104101710;347394;;1;1;1;;;0;0;;
92577;4389923;104097566;347394;;1;1;1;;;0;0;;
92577;4389923;104097487;347394;;1;1;1;;;0;0;;
92577;103710906;104083143;301340;;1;1;1;;;0;0;;
92577;103710906;104082875;347394;;1;1;1;;;0;0;;
92577;103709169;104081083;301340;;1;1;1;;;0;0;;
92577;103709169;104080986;347394;;1;1;1;;;0;0;;
92577;103667203;104080552;301340;;1;1;1;;;0;0;;
92577;103695484;104066010;347394;;1;1;1;;;0;0;;
92577;14840236;104058348;301340;;1;1;1;;;0;0;;
92577;103687767;104057562;301340;;1;1;1;;;0;0;;
92577;103687767;104057381;347394;;1;1;1;;;0;0;;
92577;5595892;104051908;559945;;1;1;1;;;0;0;;
92577;6138072;104051652;559945;;1;1;1;;;0;0;;
92577;5029591;8753724;301340;;1;1;1;;;0;0;;
92577;8268746;8183694;301340;;0;1;1;;;0;0;;
92577;8120703;8183694;301340;;0;1;1;;;0;0;;
92577;4221352;8183694;301340;;0;1;1;;;0;0;;
92577;7371702;8183694;301340;;0;1;1;;;0;0;;
92577;8184150;8754144;301340;;1;1;1;;;0;0;;
92577;8586868;8787971;301340;;1;1;1;;;0;0;;
92577;8720627;8790370;301340;;1;1;1;;;0;0;;
92577;6320524;8790662;301340;;1;1;1;;;0;0;;
92577;6320524;8790674;301340;;1;1;1;;;0;0;;
92577;6320524;8790680;301340;;1;1;1;;;0;0;;
92577;8742893;8810014;301340;;1;1;1;;;0;0;;
92577;8742893;8818507;301340;;1;1;1;;;0;0;;
92577;8752622;8819704;301340;;1;1;1;;;0;0;;
92577;4401144;8832722;301340;;1;1;1;;;0;0;;
92577;4401144;8832729;301340;;1;1;1;;;0;0;;
92577;13401362;101597206;301340;;1;1;1;;;0;0;;
92577;4221352;8840659;301340;;1;1;1;;;0;0;;
92577;6983057;8859548;301340;;1;1;1;;;0;0;;
92577;8791349;8859680;301340;;1;1;1;;;0;0;;
92577;8791417;8859739;301340;;1;1;1;;;0;0;;
92577;4389923;8859804;301340;;1;1;1;;;0;0;;
92577;4389923;8859809;301340;;1;1;1;;;0;0;;
92577;4389923;8859812;301340;;1;1;1;;;0;0;;
92577;4450219;8948263;301340;;1;1;1;;;0;0;;
92577;8888330;8859739;301340;;0;1;0;;;0;0;;
92577;4369606;8959648;301340;;1;1;1;;;0;0;;
92577;4369606;8959678;301340;;1;1;1;;;0;0;;
92577;4400773;8960924;301340;;1;1;1;;;0;0;;
92577;8895005;8961455;301340;;1;1;1;;;0;0;;
92577;8896428;8962865;301340;;1;1;1;;;0;0;;
92577;8896428;8962879;301340;;1;1;1;;;0;0;;
92577;8897738;8964212;301340;;1;1;1;;;0;0;;
92577;8896428;9017664;301340;;1;1;1;;;0;0;;
92577;5812460;9039136;301340;;1;1;1;;;0;0;;
92577;5812460;9081876;301340;;1;1;1;;;0;0;;
92577;8222189;9083564;301340;;1;1;1;;;0;0;;
92577;8222189;9083586;301340;;1;1;1;;;0;0;;
92577;6138072;9083881;347394;;1;1;1;;;0;0;;
92577;6138072;9083882;347394;;1;1;1;;;0;0;;
92577;9017205;9085316;301340;;1;1;1;;;0;0;;
92577;9019280;9087392;301340;;1;1;1;;;0;0;;
92577;9026422;9094524;301340;;1;1;1;;;0;0;;
92577;7055367;9109311;301340;;1;1;1;;;0;0;;
92577;7082444;9109311;301340;;0;1;1;;;0;0;;
92577;9052387;9120396;301340;;1;1;1;;;0;0;;
92577;9019280;9121065;301340;;1;1;1;;;0;0;;
92577;9019280;9121077;301340;;1;1;1;;;0;0;;
92577;9056101;9124138;301340;;1;1;1;;;0;0;;
92577;9056201;9124249;301340;;1;1;1;;;0;0;;
92577;9061509;9128700;301340;;1;1;1;;;0;0;;
92577;9062071;9129253;347394;;1;1;1;;;0;0;;
92577;5029700;9178843;301340;;1;1;1;;;0;0;;
92577;7653882;9205563;301340;;1;1;1;;;0;0;;
92577;8106055;9208206;301340;;1;1;1;;;0;0;;
92577;9151927;9214903;301340;;1;1;1;;;0;0;;
92577;8382692;9216671;301340;;1;1;1;;;0;0;;
92577;8382692;9216684;301340;;1;1;1;;;0;0;;
92577;5312988;9220359;301340;;1;1;1;;;0;0;;
92577;6655940;9220420;301340;;1;1;1;;;0;0;;
92577;9172617;9235122;301340;;1;1;1;;;0;0;;
92577;9197807;9259982;301340;;1;1;1;;;0;0;;
92577;9198969;9261190;301340;;1;1;1;;;0;0;;
92577;9200034;9262240;301340;;1;1;1;;;0;0;;
92577;8897738;9295767;301340;;1;1;1;;;0;0;;
92577;6264934;9315045;301340;;1;1;1;;;0;0;;
92577;9273149;9337386;301340;;1;1;1;;;0;0;;
92577;9300670;9364468;301340;;1;1;1;;;0;0;;
92577;9300855;9364681;301340;;1;1;1;;;0;0;;
92577;9311392;9375246;301340;;1;1;1;;;0;0;;
92577;6761581;9375788;301340;;1;1;1;;;0;0;;
92577;4629639;9376621;301340;;1;1;1;;;0;0;;
92577;9311392;9383468;301340;;1;1;1;;;0;0;;
92577;9311392;9383498;301340;;1;1;1;;;0;0;;
92577;9320756;9384588;301340;;1;1;1;;;0;0;;
92577;4491645;9389212;301340;;1;1;1;;;0;0;;
92577;4365957;9396904;301340;;1;1;1;;;0;0;;
92577;9333679;9397410;301340;;1;1;1;;;0;0;;
92577;9334278;9398045;301340;;1;1;1;;;0;0;;
92577;9346104;9409788;301340;;1;1;1;;;0;0;;
92577;4618471;9429031;301340;;1;1;1;;;0;0;;
92577;9390778;9453891;301340;;1;1;1;;;0;0;;
92577;9396576;9459501;301340;;1;1;1;;;0;0;;
92577;9406578;9469997;301340;;1;1;1;;;0;0;;
92577;9333679;9470064;301340;;1;1;1;;;0;0;;
92577;9333679;9470114;301340;;1;1;1;;;0;0;;
92577;9300855;9364468;301340;;0;1;1;;;0;0;;
92577;4568201;9488221;301340;;1;1;1;;;0;0;;
92577;9428139;9491247;301340;;1;1;1;;;0;0;;
92577;4923885;9492284;301340;;1;1;1;;;0;0;;
92577;6728540;9505873;301340;;1;1;1;;;0;0;;
92577;9456726;9519140;301340;;1;1;1;;;0;0;;
92577;8633854;9522576;301340;;1;1;1;;;0;0;;
92577;9490715;9578199;301340;;1;1;1;;;0;0;;
92577;9504595;9592109;301340;;1;1;1;;;0;0;;
92577;9504595;9601155;347394;;1;1;1;;;0;0;;
92577;9515332;9602806;301340;;1;1;1;;;0;0;;
92577;8897738;9602924;301340;;1;1;1;;;0;0;;
92577;9517521;9604841;301340;;1;1;1;;;0;0;;
92577;9518101;9605415;301340;;1;1;1;;;0;0;;
92577;9198969;9614307;301340;;1;1;1;;;0;0;;
92577;9543708;9630697;301340;;1;1;1;;;0;0;;
92577;9545677;9632714;301340;;1;1;1;;;0;0;;
92577;9551807;9638802;301340;;1;1;1;;;0;0;;
92577;9575639;9661330;301340;;1;1;1;;;0;0;;
92577;9576249;9661943;301340;;1;1;1;;;0;0;;
92577;9576958;9662615;301340;;1;1;1;;;0;0;;
92577;9633533;9726595;301340;;1;1;1;;;0;0;;
92577;9653420;9743674;301340;;1;1;1;;;0;0;;
92577;9656782;9747108;301340;;1;1;1;;;0;0;;
92577;9661596;9751741;301340;;1;1;1;;;0;0;;
92577;6464620;9754872;301340;;1;1;1;;;0;0;;
92577;6464620;9754873;301340;;1;1;1;;;0;0;;
92577;4284420;9757797;301340;;1;1;1;;;0;0;;
92577;9019280;9767608;301340;;1;1;1;;;0;0;;
92577;9019280;9767628;301340;;1;1;1;;;0;0;;
92577;101556532;101733755;301340;;1;1;1;;;0;0;;
92577;9686534;9775820;301340;;1;1;1;;;0;0;;
92577;9708400;9797011;301340;;1;1;1;;;0;0;;
92577;9708400;9797529;301340;;1;1;1;;;0;0;;
92577;8635223;9844762;301340;;1;1;1;;;0;0;;
92577;4242449;9848800;301340;;1;1;1;;;0;0;;
92577;6320369;9859404;301340;;1;1;1;;;0;0;;
92577;9778862;9863900;301340;;1;1;1;;;0;0;;
92577;9779331;9864361;301340;;1;1;1;;;0;0;;
92577;9782257;9867142;301340;;1;1;1;;;0;0;;
92577;9801035;9885717;301340;;1;1;1;;;0;0;;
92577;9801051;9885725;301340;;1;1;1;;;0;0;;
92577;9805594;9890351;301340;;1;1;1;;;0;0;;
92577;9817295;9901924;301340;;1;1;1;;;0;0;;
92577;5812460;9906939;301340;;1;1;1;;;0;0;;
92577;6635128;9909245;301340;;1;1;1;;;0;0;;
92577;6464620;9915631;301340;;1;1;1;;;0;0;;
92577;8330638;9614307;301340;;0;1;1;;;0;0;;
92577;8530259;9614307;301340;;0;1;1;;;0;0;;
92577;9062071;9614307;301340;;0;1;1;;;0;0;;
92577;8632184;9614307;301340;;0;1;1;;;0;0;;
92577;8897738;9259982;301340;;0;1;1;;;0;0;;
92577;4242449;9938457;301340;;1;1;1;;;0;0;;
