cod_empresa;cod_parte;cod_processo;cod_advparte;cod_usuario;migracao;parte_principal;ativo;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;4392278;7057690;;301340;;1;1;;;0;0;;
92577;6321353;8247397;;301340;;1;1;;;0;0;;
92577;5868578;8400917;2008884;301340;;1;1;;;0;0;;
92577;5868578;8183618;;301340;;1;1;;;0;0;;
92577;8304880;8349382;;302720;;1;1;;;0;0;;
92577;5868578;8349382;;302720;;0;1;;;0;0;;
92577;8304880;8350133;;302720;;1;1;;;0;0;;
92577;5868578;8350133;;302720;;0;1;;;0;0;;
92577;8304880;8364888;;302720;;1;1;;;0;0;;
92577;5868578;8364888;;302720;;0;1;;;0;0;;
92577;8304880;8358131;;302720;;1;1;;;0;0;;
92577;5868578;8358131;;302720;;0;1;;;0;0;;
92577;8304880;7932980;;302720;;1;1;;;0;0;;
92577;5868578;7932980;;302720;;0;1;;;0;0;;
92577;8304880;6587487;;302720;;1;1;;;0;0;;
92577;5868578;6587487;;302720;;0;1;;;0;0;;
92577;8304880;8496694;;302720;;1;1;;;0;0;;
92577;5868578;8496694;;302720;;0;1;;;0;0;;
92577;8304880;8496776;;302720;;1;1;;;0;0;;
92577;5868578;8496776;;302720;;0;1;;;0;0;;
92577;4392278;6330327;;302720;;1;1;;;0;0;;
92577;4392278;7124374;;302720;;1;1;;;0;0;;
92577;8304880;8562297;;301340;;1;1;;;0;0;;
92577;5868578;8562297;;301340;;0;1;;;0;0;;
92577;8304880;7264109;;301340;;1;1;;;0;0;;
92577;5868578;7264109;;301340;;0;1;;;0;0;;
92577;8304880;7951093;;301340;;1;1;;;0;0;;
92577;5868578;7951093;;301340;;0;1;;;0;0;;
92577;8304880;7838607;;301340;;1;1;;;0;0;;
92577;5868578;7838607;;301340;;0;1;;;0;0;;
92577;8304880;8428783;;301340;;1;1;;;0;0;;
92577;5868578;8428783;;301340;;0;1;;;0;0;;
92577;8506996;8330077;;302720;;1;1;;;0;0;;
92577;5868578;8278905;;302720;;1;1;;;0;0;;
92577;8507732;8241154;;302720;;1;1;;;0;0;;
92577;5868578;8578695;;302720;;1;1;;;0;0;;
92577;5868578;8476281;;302720;;1;1;;;0;0;;
92577;5868591;8476281;;302720;;0;1;;;0;0;;
92577;4353088;8181366;;301340;;1;1;;;0;0;;
92577;5029737;8053236;;302720;;1;1;;;0;0;;
92577;8304880;8539522;;302720;;1;1;;;0;0;;
92577;5868578;8539522;;302720;;0;1;;;0;0;;
92577;8304880;7774273;;302720;;1;1;;;0;0;;
92577;5868578;7774273;;302720;;0;1;;;0;0;;
92577;8304880;8476286;;302720;;1;1;;;0;0;;
92577;5868578;8476286;;302720;;0;1;;;0;0;;
92577;8304880;5031666;;302720;;1;1;;;0;0;;
92577;5868578;5031666;;302720;;0;1;;;0;0;;
92577;8304880;8570687;;302720;;1;1;;;0;0;;
92577;5868578;8570687;;302720;;0;1;;;0;0;;
92577;4353088;8660038;;301340;;1;1;;;0;0;;
92577;4392278;8295949;;302720;;1;1;;;0;0;;
92577;4392278;6376370;;302720;;1;1;;;0;0;;
92577;4392278;7300519;;302720;;1;1;;;0;0;;
92577;4392278;7297131;;302720;;1;1;;;0;0;;
92577;8304880;8400923;;302720;;1;1;;;0;0;;
92577;5868578;8400923;;302720;;0;1;;;0;0;;
92577;5868578;7603297;;301340;;0;1;;;0;0;;
92577;8304880;8735036;;301340;;1;1;;;0;0;;
92577;5868578;8735036;;301340;;0;1;;;0;0;;
92577;4392278;5951959;;301340;;1;1;;;0;0;;
92577;5029622;8753724;;301340;;1;1;;;0;0;;
92577;4353088;8183694;;301340;;1;1;;;0;0;;
92577;4392278;5996810;;301340;;1;1;;;0;0;;
92577;8738090;8541153;;301340;;1;1;;;0;0;;
92577;4401902;8676488;;301340;;1;1;;;0;0;;
92577;8738305;8563092;;301340;;1;1;;;0;0;;
92577;5029737;8563092;;301340;;0;1;;;0;0;;
92577;8738429;8706041;;301340;;1;1;;;0;0;;
92577;5029737;8706041;;301340;;0;1;;;0;0;;
92577;7096498;8539193;;301340;;1;1;;;0;0;;
92577;8764233;8621046;;301340;;1;1;;;0;0;;
92577;6321353;8737319;;301340;;1;1;;;0;0;;
92577;5868578;8704403;;301340;;1;1;;;0;0;;
92577;5868578;8740857;;301340;;1;1;;;0;0;;
92577;5868578;8790662;;301340;;1;1;;;0;0;;
92577;4392278;8832729;;301340;;1;1;;;0;0;;
92577;4392278;7240071;;301340;;1;1;;;0;0;;
92577;4392278;8739414;;301340;;1;1;;;0;0;;
92577;4250674;10195795;;301340;;1;1;;;0;0;;
92577;8304880;8948263;;301340;;1;1;;;0;0;;
92577;5868578;8948263;;301340;;0;1;;;0;0;;
92577;8888278;8859739;2019879;301340;;1;1;;;0;0;;
92577;4925092;8859812;;301340;;1;1;;;0;0;;
92577;9020540;8810014;;301340;;1;1;;;0;0;;
92577;4392278;8661549;;301340;;1;1;;;0;0;;
92577;8113205;8859548;;301340;;1;1;;;0;0;;
92577;4392278;8859804;;301340;;1;1;;;0;0;;
92577;4392278;7554120;;301340;;1;1;;;0;0;;
92577;5868591;8961455;;301340;;1;1;;;0;0;;
92577;5868578;8959648;;301340;;1;1;;;0;0;;
92577;5868578;8964212;;301340;;1;1;;;0;0;;
92577;5868578;8960924;;301340;;1;1;;;0;0;;
92577;6321353;8754144;;301340;;1;1;;;0;0;;
92577;9041351;9109311;;301340;;1;1;;;0;0;;
92577;9115052;9085316;;301340;;1;1;;;0;0;;
92577;4365882;9178843;;301340;;1;1;;;0;0;;
92577;9115070;8859809;;301340;;1;1;;;0;0;;
92577;8738305;8605028;;301340;;1;1;;;0;0;;
92577;5029737;8605028;;301340;;0;1;;;0;0;;
92577;8304880;8959678;;301340;;1;1;;;0;0;;
92577;5868578;8959678;;301340;;0;1;;;0;0;;
92577;8304880;8740875;;301340;;1;1;;;0;0;;
92577;5868578;8740875;;301340;;0;1;;;0;0;;
92577;8304880;8790680;;301340;;1;1;;;0;0;;
92577;5868578;8790680;;301340;;0;1;;;0;0;;
92577;8304880;9083564;;301340;;1;1;;;0;0;;
92577;5868578;9083564;;301340;;0;1;;;0;0;;
92577;8304880;8840659;;301340;;1;1;;;0;0;;
92577;5868578;8840659;;301340;;0;1;;;0;0;;
92577;4242494;9124249;;301340;;1;1;;;0;0;;
92577;4242494;9124138;;301340;;1;1;;;0;0;;
92577;9148260;7465958;;301340;;1;1;;;0;0;;
92577;4392278;8790370;;301340;;1;1;;;0;0;;
92577;9155388;9128700;;301340;;1;1;;;0;0;;
92577;4392278;9235122;;301340;;1;1;;;0;0;;
92577;9222241;9262240;;301340;;1;1;;;0;0;;
92577;9222290;9262240;;301340;;0;1;;;0;0;;
92577;4392278;8268328;;301340;;1;1;;;0;0;;
92577;4392278;8787971;;301340;;1;1;;;0;0;;
92577;4392278;8155309;;301340;;1;1;;;0;0;;
92577;9020540;13519669;;302720;;1;1;;;0;0;;
92577;8304880;9396904;;301340;;1;1;;;0;0;;
92577;5868578;9396904;;301340;;0;1;;;0;0;;
92577;4392278;9121077;;301340;;1;1;;;0;0;;
92577;4392278;8475744;;301340;;1;1;;;0;0;;
92577;4392278;8293254;;301340;;1;1;;;0;0;;
92577;4353088;9121065;;301340;;1;1;;;0;0;;
92577;8304880;9429031;;301340;;1;1;;;0;0;;
92577;5868578;9429031;;301340;;0;1;;;0;0;;
92577;9414628;9364468;;301340;;1;1;;;0;0;;
92577;9415069;9470114;;301340;;1;1;;;0;0;;
92577;4392278;12840216;;302720;;1;1;;;0;0;;
92577;8304880;9492284;;301340;;1;1;;;0;0;;
92577;9442904;9094524;;302720;;1;1;;;0;0;;
92577;9442944;9376621;;302720;;1;1;;;0;0;;
92577;8113092;9375788;;302720;;1;1;;;0;0;;
92577;8304880;9505873;;301340;;1;1;;;0;0;;
92577;5868578;9505873;;301340;;0;1;;;0;0;;
92577;9450038;9389212;;302720;;1;1;;;0;0;;
92577;4392278;8241627;;302720;;1;1;;;0;0;;
92577;4392278;7829898;;302720;;1;1;;;0;0;;
92577;4392278;12001015;;302720;;1;1;;;0;0;;
92577;7732850;9409788;;302720;;1;1;;;0;0;;
92577;5649610;9315045;;302720;;1;1;;;0;0;;
92577;9442944;9375246;;302720;;1;1;;;0;0;;
92577;5868578;9453891;;302720;;1;1;;;0;0;;
92577;9520899;8962879;;302720;;1;1;;;0;0;;
92577;5868578;9384588;;302720;;1;1;;;0;0;;
92577;9442944;9384588;;302720;;0;1;;;0;0;;
92577;9521591;9397410;;302720;;1;1;;;0;0;;
92577;4251949;9491247;;302720;;1;1;;;0;0;;
92577;9667719;8819704;;302720;;1;1;;;0;0;;
92577;8738429;9522576;;302720;;1;1;;;0;0;;
92577;5029737;9522576;;302720;;0;1;;;0;0;;
92577;9668199;7465990;;302720;;1;1;;;0;0;;
92577;4242494;9383498;;302720;;0;2;;;0;0;;
92577;4392278;9383468;;302720;;1;1;;;0;0;;
92577;9668518;9470064;;302720;;1;1;;;0;0;;
92577;9668735;9383498;;301340;;1;1;;;0;0;;
92577;9687831;9261190;;302720;;1;1;;;0;0;;
92577;9702317;9767628;;301340;;1;1;;;0;0;;
92577;4392278;9797529;;301340;;1;1;;;0;0;;
92577;9667719;8540498;;302720;;1;1;;;0;0;;
92577;4392278;8284156;;302720;;1;1;;;0;0;;
92577;9667719;8276365;;302720;;1;1;;;0;0;;
92577;9773744;8660700;;302720;;1;1;;;0;0;;
92577;4353088;8660700;;302720;;0;1;;;0;0;;
92577;9774018;9337386;;302720;;1;1;;;0;0;;
92577;100476086;100512532;;559945;;1;1;;;0;0;;
92577;100475953;100512365;;559945;;1;1;;;0;0;;
92577;16412426;16152979;;559945;;1;1;;;0;0;;
92577;4392278;16159539;;559945;;1;1;;;0;0;;
92577;4353088;16735838;;559945;;1;1;;;0;0;;
92577;4353088;16772820;;559945;;1;1;;;0;0;;
92577;4353088;8583445;;559945;;1;1;;;0;0;;
92577;6321353;100276945;;559945;;0;1;;;0;0;;
92577;7951533;100276945;;559945;;1;1;;;0;0;;
92577;4392278;14650620;;559945;;1;1;;;0;0;;
92577;100242230;16906928;;347394;;1;1;;;0;0;;
92577;100242230;16907344;;347394;;1;1;;;0;0;;
92577;9668735;14971515;;347394;;1;1;;;0;0;;
92577;100232752;13425615;;347394;;1;1;;;0;0;;
92577;100233008;16095857;;347394;;1;1;;;0;0;;
92577;100232701;14976195;;347394;;1;1;;;0;0;;
92577;4353088;100244935;;559945;;1;1;;;0;0;;
92577;8113205;15876878;;347394;;1;1;;;0;0;;
92577;9020540;14878512;;347394;;1;1;;;0;0;;
92577;4392278;15921186;;559945;;1;1;;;0;0;;
92577;4392278;15874737;;559945;;1;1;;;0;0;;
92577;8113205;16028675;;559945;;1;1;;;0;0;;
92577;4401902;100237186;;559945;;1;1;;;0;0;;
92577;100223402;16687014;;559945;;1;1;;;0;0;;
92577;9020540;14877080;;347394;;1;1;;;0;0;;
92577;9020540;15011133;;347394;;1;1;;;0;0;;
92577;4392278;16543110;;347394;;1;1;;;0;0;;
92577;4392278;15644590;;347394;;1;1;;;0;0;;
92577;4392278;15788976;;347394;;1;1;;;0;0;;
92577;4392278;15651422;;347394;;1;1;;;0;0;;
92577;4392278;15243591;;347394;;1;1;;;0;0;;
92577;4392278;14493468;;347394;;1;1;;;0;0;;
92577;4392278;15666703;;347394;;1;1;;;0;0;;
92577;4392278;15606959;;347394;;1;1;;;0;0;;
92577;4392278;9859404;;302720;;1;1;;;0;0;;
92577;9668518;9848800;;301340;;1;1;;;0;0;;
92577;4353088;8659831;;302720;;1;1;;;0;0;;
92577;4401902;9909245;;301340;;1;1;;;0;0;;
92577;4242494;9915631;;301340;;1;1;;;0;0;;
92577;4353088;9614307;;301340;;1;1;;;0;0;;
92577;4353088;9259982;;301340;;1;1;;;0;0;;
92577;7096224;9938457;;301340;;1;1;;;0;0;;
92577;4401902;9938547;;301340;;1;1;;;0;0;;
92577;9891673;9632714;;301340;;1;1;;;0;0;;
92577;9667719;9726595;;302720;;1;1;;;0;0;;
92577;9934428;10023534;;301340;;1;1;;;0;0;;
92577;9934457;10023534;;301340;;0;1;;;0;0;;
92577;9955865;8962865;;301340;;1;1;;;0;0;;
92577;9955867;8962865;;301340;;0;1;;;0;0;;
92577;9982071;9867142;;302720;;1;1;;;0;0;;
92577;5868578;6064275;;302720;;1;1;;;0;0;;
92577;5868591;9906939;;302720;;1;1;;;0;0;;
92577;9983065;9885717;;302720;;1;1;;;0;0;;
92577;5868591;9638802;;302720;;1;1;;;0;0;;
92577;9997620;9775820;;302720;;1;1;;;0;0;;
92577;9997620;9890351;;302720;;1;1;;;0;0;;
92577;9997868;10086514;;302720;;1;1;;;0;0;;
92577;9998027;9949836;;302720;;1;1;;;0;0;;
92577;4392278;11741559;;302720;;1;1;;;0;0;;
92577;9521555;9397410;;302720;;0;2;;;0;0;;
92577;5868578;9949228;;301340;;1;1;;;0;0;;
92577;5868591;10116065;;301340;;1;1;;;0;0;;
92577;10227903;9660955;;302720;;1;1;;;0;0;;
92577;5868578;8583437;;302720;;0;1;;;0;0;;
92577;8304880;8583437;;302720;;1;1;;;0;0;;
92577;8304880;8665379;;302720;;1;1;;;0;0;;
92577;5868578;8665379;;302720;;0;1;;;0;0;;
92577;10227921;9120396;;302720;;1;1;;;0;0;;
92577;4392278;9864361;;302720;;1;1;;;0;0;;
92577;8113205;9220420;;302720;;1;1;;;0;0;;
92577;10228006;9459501;;302720;;1;1;;;0;0;;
92577;9668199;8859680;2041141;302720;;1;1;;;0;0;;
92577;4392278;8659356;;302720;;1;1;;;0;0;;
92577;10228017;8582546;;302720;;1;1;;;0;0;;
92577;10228022;8582546;;302720;;0;1;;;0;0;;
92577;10228032;10303858;;302720;;1;1;;;0;0;;
92577;7464293;10526774;;301340;;1;1;;;0;0;;
92577;4392080;4533600;2086751;302720;;1;1;;;0;0;;
92577;4392278;9604841;;302720;;1;1;;;0;0;;
92577;4392278;9519140;;302720;;1;1;;;0;0;;
92577;4392278;9605415;;302720;;1;1;;;0;0;;
92577;4392278;9488221;;302720;;1;1;;;0;0;;
92577;4401902;10915854;;301340;;1;1;;;0;0;;
92577;10899548;10991551;;301340;;1;1;;;0;0;;
92577;9687831;10926909;;301340;;1;1;;;0;0;;
92577;10966161;10778768;;302720;;1;1;;;0;0;;
92577;10966375;10053848;;302720;;1;1;;;0;0;;
92577;10966538;10778775;;302720;;1;1;;;0;0;;
92577;10966417;10053848;;302720;;0;1;;;0;0;;
92577;10966777;11062947;;302720;;1;1;;;0;0;;
92577;10967517;10665777;;302720;;1;1;;;0;0;;
92577;10967535;10665777;;302720;;0;1;;;0;0;;
92577;10967928;10327905;;302720;;1;1;;;0;0;;
92577;10967961;10327905;;302720;;0;1;;;0;0;;
92577;4392278;9469997;;302720;;1;1;;;0;0;;
92577;4392278;9208206;;302720;;1;1;;;0;0;;
92577;5868578;10374875;;302720;;1;1;;;0;0;;
92577;10571771;10162178;;302720;;1;1;;;0;0;;
92577;10571959;10280872;;302720;;1;1;;;0;0;;
92577;5868578;10231361;;302720;;1;1;;;0;0;;
92577;5868578;10072958;;302720;;1;1;;;0;0;;
92577;5029737;10650581;;301340;;1;1;;;0;0;;
92577;5868591;10110896;;302720;;1;1;;;0;0;;
92577;11843324;12001786;;302720;;1;1;;;0;0;;
92577;9774018;11313177;;301340;;1;1;;;0;0;;
92577;11223135;11309058;;301340;;1;1;;;0;0;;
92577;4392278;11242975;;301340;;1;1;;;0;0;;
92577;4392278;9983526;;302720;;1;1;;;0;0;;
92577;4392278;10230562;;302720;;1;1;;;0;0;;
92577;4392278;10249672;;302720;;1;1;;;0;0;;
92577;10966777;11750834;;301340;;1;1;;;0;0;;
92577;4392278;10555017;;302720;;1;1;;;0;0;;
92577;4392278;9757797;;302720;;1;1;;;0;0;;
92577;5868578;10858009;;302720;;1;1;;;0;0;;
92577;6321353;11209070;;302720;;1;1;;;0;0;;
92577;4392278;9901924;;302720;;1;1;;;0;0;;
92577;11330275;10434642;;301340;;1;1;;;0;0;;
92577;11117063;11211055;;302720;;0;1;;;0;0;;
92577;11117024;11211055;;302720;;1;1;;;0;0;;
92577;8304880;10374907;;302720;;1;1;;;0;0;;
92577;10227903;11211454;;302720;;1;1;;;0;0;;
92577;4392278;11189608;;302720;;1;1;;;0;0;;
92577;11117786;10814394;;302720;;1;1;;;0;0;;
92577;5868578;10374907;;302720;;0;1;;;0;0;;
92577;10899548;11242431;;302720;;1;1;;;0;0;;
92577;4392278;10374981;;302720;;1;1;;;0;0;;
92577;8304880;11220582;;301340;;1;1;;;0;0;;
92577;5868578;11220582;;301340;;0;1;;;0;0;;
92577;4925092;11220876;;301340;;1;1;;;0;0;;
92577;8304880;11152219;;347394;;1;1;;;0;0;;
92577;5868578;11152219;;347394;;0;1;;;0;0;;
92577;4392278;9216671;;347394;;1;1;;;0;0;;
92577;8738305;10720182;;301340;;1;1;;;0;0;;
92577;8304880;11232944;;301340;;1;1;;;0;0;;
92577;5868578;11232944;;301340;;0;1;;;0;0;;
92577;4392278;9844762;;302720;;1;1;;;0;0;;
92577;4392278;9630697;;302720;;1;1;;;0;0;;
92577;4392278;9743674;;302720;;1;1;;;0;0;;
92577;10668208;10303030;;302720;;0;1;;;0;0;;
92577;4242494;10303030;;302720;;1;1;;;0;0;;
92577;9687831;10160124;;302720;;1;1;;;0;0;;
92577;9668518;10192614;;302720;;1;1;;;0;0;;
92577;5868578;11582252;;301340;;0;1;;;0;0;;
92577;8304880;11582252;;301340;;1;1;;;0;0;;
92577;11954014;12149108;;301340;;1;1;;;0;0;;
92577;11954022;12149108;;301340;;0;1;;;0;0;;
92577;7743752;7630646;2040310;301340;;1;1;;;0;0;;
92577;4392278;10859197;;302720;;1;1;;;0;0;;
92577;4392278;10664752;;302720;;1;1;;;0;0;;
92577;4392278;10816385;;302720;;1;1;;;0;0;;
92577;8304880;10789137;;301340;;1;1;;;0;0;;
92577;5868578;10789137;;301340;;0;1;;;0;0;;
92577;7951166;10805704;;301340;;1;1;;;0;0;;
92577;4392278;12849055;;302720;;1;1;;;0;0;;
92577;11878201;12073488;;302720;;1;1;;;0;0;;
92577;5868578;10230343;;302720;;1;1;;;0;0;;
92577;11878368;12073488;;302720;;0;1;;;0;0;;
92577;11878327;12073488;;302720;;0;1;;;0;0;;
92577;5868578;11777516;;302720;;1;1;;;0;0;;
92577;4392278;10478487;;302720;;1;1;;;0;0;;
92577;11726947;11905039;;302720;;1;1;;;0;0;;
92577;4392278;10685080;;302720;;1;1;;;0;0;;
92577;4392278;11989471;;302720;;1;1;;;0;0;;
92577;5868591;10231361;;301340;;0;1;;;0;0;;
92577;5868578;11627417;;302720;;1;1;;;0;0;;
92577;10227921;11936310;;302720;;1;1;;;0;0;;
92577;4353088;11130796;;302720;;1;1;;;0;0;;
92577;4353088;10626055;;302720;;1;1;;;0;0;;
92577;4392278;9661943;;302720;;1;1;;;0;0;;
92577;4353088;11307699;;302720;;1;1;;;0;0;;
92577;4353088;11581105;;302720;;1;1;;;0;0;;
92577;4353088;11581284;;302720;;1;1;;;0;0;;
92577;8304880;12000632;;302720;;1;1;;;0;0;;
92577;8304880;12123668;;302720;;1;1;;;0;0;;
92577;8304880;12051815;;302720;;1;1;;;0;0;;
92577;8304880;12042035;;302720;;1;1;;;0;0;;
92577;8304880;12079318;;302720;;1;1;;;0;0;;
92577;8113205;8712441;;302720;;1;1;;;0;0;;
92577;4392278;11147820;;302720;;1;1;;;0;0;;
92577;8113205;9949468;;302720;;0;2;;;0;0;;
92577;4392278;10685628;;302720;;1;1;;;0;0;;
92577;4392278;10459423;;302720;;1;1;;;0;0;;
92577;4392278;9949468;;302720;;1;1;;;0;0;;
92577;4392278;11306833;;302720;;1;1;;;0;0;;
92577;5868578;11092656;;302720;;1;1;;;0;0;;
92577;5868578;11369101;;302720;;1;1;;;0;0;;
92577;9983065;9885725;;302720;;1;1;;;0;0;;
92577;10834958;12018953;;302720;;0;1;;;0;0;;
92577;11905076;11056034;;302720;;1;1;;;0;0;;
92577;10834934;12018953;;302720;;1;1;;;0;0;;
92577;11905231;11056034;;302720;;0;1;;;0;0;;
92577;11905515;11215191;;302720;;1;1;;;0;0;;
92577;5868578;10538353;;302720;;1;1;;;0;0;;
92577;5868591;12041821;;302720;;1;1;;;0;0;;
92577;5868578;12000623;;302720;;1;1;;;0;0;;
92577;10899548;12016638;;302720;;1;1;;;0;0;;
92577;11916468;10511348;;302720;;1;1;;;0;0;;
92577;11917241;11896048;;302720;;1;1;;;0;0;;
92577;4401902;11896048;;302720;;0;1;;;0;0;;
92577;12557631;12352280;;302720;;1;1;;;0;0;;
92577;8304880;12224759;;301340;;1;1;;;0;0;;
92577;9773853;9214903;2041145;302720;;1;1;;;0;0;;
92577;9115052;10881635;;301340;;1;1;;;0;0;;
92577;12030823;12229309;;302720;;1;1;;;0;0;;
92577;4392278;10136882;;302720;;1;1;;;0;0;;
92577;10668208;12229947;;302720;;0;1;;;0;0;;
92577;4242494;12229947;;302720;;1;1;;;0;0;;
92577;5868578;11368084;;302720;;1;1;;;0;0;;
92577;5868578;11884618;;302720;;1;1;;;0;0;;
92577;5868578;12035630;;302720;;1;1;;;0;0;;
92577;5868578;11462609;;302720;;1;1;;;0;0;;
92577;5868578;12231929;;302720;;1;1;;;0;0;;
92577;5868578;10238402;;302720;;1;1;;;0;0;;
92577;4353088;10475264;;302720;;1;1;;;0;0;;
92577;8304880;13070353;;302720;;1;1;;;0;0;;
92577;5868578;12949443;;302720;;1;1;;;0;0;;
92577;5868578;12839151;;302720;;1;1;;;0;0;;
92577;5868578;12795747;;302720;;1;1;;;0;0;;
92577;5868591;12795747;;302720;;0;1;;;0;0;;
92577;12984778;12390748;;302720;;1;1;;;0;0;;
92577;10834958;10460345;;302720;;0;1;;;0;0;;
92577;10834934;10460345;;302720;;1;1;;;0;0;;
92577;9442944;10705471;;302720;;1;1;;;0;0;;
92577;10835436;10595467;;302720;;1;1;;;0;0;;
92577;4392278;10434197;;302720;;1;1;;;0;0;;
92577;4392278;10905042;;302720;;1;1;;;0;0;;
92577;12988583;10185384;;302720;;1;1;;;0;0;;
92577;4353088;12363481;;302720;;1;1;;;0;0;;
92577;13015928;10348178;;302720;;1;1;;;0;0;;
92577;13016002;10348178;;302720;;0;1;;;0;0;;
92577;13016204;12351829;;302720;;0;1;;;0;0;;
92577;6321353;12351829;;302720;;1;1;;;0;0;;
92577;11916468;12460985;;302720;;1;1;;;0;0;;
92577;13021912;11725485;;302720;;1;1;;;0;0;;
92577;13022123;13097359;;302720;;1;1;;;0;0;;
92577;5868578;12329781;;302720;;1;1;;;0;0;;
92577;10966375;12212807;;302720;;1;1;;;0;0;;
92577;13023693;12895069;;302720;;1;1;;;0;0;;
92577;12668220;12935119;;302720;;1;1;;;0;0;;
92577;5868578;16352394;;559945;;1;1;;;0;0;;
92577;5868578;16226792;;559945;;1;1;;;0;0;;
92577;16033227;16439716;;302720;;1;1;;;0;0;;
92577;11905515;10860709;;302720;;1;1;;;0;0;;
92577;13086398;11025855;;302720;;1;1;;;0;0;;
92577;13087380;10858019;;302720;;1;1;;;0;0;;
92577;13088110;12850947;;302720;;0;1;;;0;0;;
92577;13088061;12850947;;302720;;1;1;;;0;0;;
92577;13087874;13061687;;302720;;1;1;;;0;0;;
92577;13088157;12850947;;302720;;0;1;;;0;0;;
92577;13088061;12851060;;302720;;1;1;;;0;0;;
92577;13088110;12851060;;302720;;0;1;;;0;0;;
92577;13088157;12851060;;302720;;0;1;;;0;0;;
92577;13088543;13351867;;302720;;1;1;;;0;0;;
92577;13088844;12622639;;302720;;1;1;;;0;0;;
92577;4392278;10858556;;302720;;1;1;;;0;0;;
92577;4392278;10047482;;302720;;1;1;;;0;0;;
92577;4392278;11243031;;302720;;1;1;;;0;0;;
92577;10227921;12606982;;302720;;1;1;;;0;0;;
92577;5868578;11791848;;302720;;1;1;;;0;0;;
92577;4392278;11151730;;302720;;1;1;;;0;0;;
92577;4392278;10817309;;302720;;1;1;;;0;0;;
92577;10228034;10303858;;302720;;0;1;;;0;0;;
92577;9115070;12627647;;302720;;1;1;;;0;0;;
92577;10228006;12627767;;302720;;1;1;;;0;0;;
92577;9450038;12231929;;301340;;0;1;;;0;0;;
92577;8304880;12628554;;302720;;1;1;;;0;0;;
92577;5868578;12628554;;302720;;0;1;;;0;0;;
92577;12781535;13025599;;302720;;1;1;;;0;0;;
92577;5868578;12391480;;301340;;1;1;;;0;0;;
92577;5868591;12391480;;302720;;0;2;;;0;0;;
92577;12352166;12635520;;301340;;1;1;;;0;0;;
92577;5868591;12633128;;302720;;1;1;;;0;0;;
92577;5868591;12683350;;302720;;1;1;;;0;0;;
92577;5868578;12765022;;302720;;1;1;;;0;0;;
92577;5868578;12598782;;302720;;1;1;;;0;0;;
92577;5868578;12065879;;302720;;1;1;;;0;0;;
92577;5868578;11742416;;302720;;1;1;;;0;0;;
92577;11905076;12682360;;302720;;1;1;;;0;0;;
92577;4392278;13506614;;301340;;1;1;;;0;0;;
92577;9687831;12764161;;302720;;1;1;;;0;0;;
92577;4353088;12935403;;302720;;1;1;;;0;0;;
92577;13238206;12902286;;302720;;1;1;;;0;0;;
92577;5868578;13739830;;302720;;1;1;;;0;0;;
92577;5868578;13295071;;302720;;1;1;;;0;0;;
92577;13534472;13616373;2069676;302720;;1;1;;;0;0;;
92577;5868578;12990848;;302720;;1;1;;;0;0;;
92577;5868591;12990848;;302720;;0;1;;;0;0;;
92577;5868578;13386221;;302720;;1;1;;;0;0;;
92577;5868591;13128276;;302720;;1;1;;;0;0;;
92577;5868578;12989663;;302720;;1;1;;;0;0;;
92577;13276623;12135785;;302720;;1;1;;;0;0;;
92577;5868591;12890836;;302720;;0;1;;;0;0;;
92577;13261710;12728035;;302720;;1;1;;;0;0;;
92577;5868578;12890836;;302720;;1;1;;;0;0;;
92577;5649610;12992854;;302720;;1;1;;;0;0;;
92577;13816358;13772113;;302720;;1;1;;;0;0;;
92577;4392278;10858546;;302720;;1;1;;;0;0;;
92577;4392278;12838613;;302720;;1;1;;;0;0;;
92577;13261710;12727988;;302720;;1;1;;;0;0;;
92577;5868578;12853268;;302720;;1;1;;;0;0;;
92577;5868591;12853268;;302720;;0;1;;;0;0;;
92577;13274648;12992905;;302720;;1;1;;;0;0;;
92577;13276623;13131557;;302720;;1;1;;;0;0;;
92577;5868591;13453216;;302720;;1;1;;;0;0;;
92577;11550745;12621453;;302720;;1;1;;;0;0;;
92577;5868578;12622627;;302720;;1;1;;;0;0;;
92577;5868578;11856335;;302720;;1;1;;;0;0;;
92577;5868591;11856335;;302720;;0;1;;;0;0;;
92577;5868591;11855488;;302720;;1;1;;;0;0;;
92577;5868591;10987529;;302720;;1;1;;;0;0;;
92577;5868591;11934673;;302720;;0;1;;;0;0;;
92577;5868578;11934673;;302720;;1;1;;;0;0;;
92577;13753379;14041595;;301340;;1;1;;;0;0;;
92577;13581721;13867483;;302720;;1;1;;;0;0;;
92577;4392278;12694156;;302720;;1;1;;;0;0;;
92577;4353088;12935464;;302720;;1;1;;;0;0;;
92577;10966375;13760034;;302720;;1;1;;;0;0;;
92577;4392278;12683318;;302720;;1;1;;;0;0;;
92577;9450038;14020844;;302720;;1;1;;;0;0;;
92577;12506630;14021343;;302720;;1;1;;;0;0;;
92577;5030137;14022735;;302720;;1;1;;;0;0;;
92577;5868578;11580149;;302720;;1;1;;;0;0;;
92577;5868578;11241825;;302720;;1;1;;;0;0;;
92577;10899548;12468938;;302720;;1;1;;;0;0;;
92577;5868591;13739844;;302720;;1;1;;;0;0;;
92577;5868591;11796810;;302720;;1;1;;;0;0;;
92577;5868578;12123526;;302720;;1;1;;;0;0;;
