codigo;valor_causa;codprocesso;codempresa;data_inclusao;codusuario;unificador_processo;cod_processo_removido;migracao3;migracao;migracao2
100073577;19550.00;100017845;92577;2018-04-12 16:02:13;559945;;;;;
100073604;19550.00;100054561;92577;2018-04-12 16:09:47;559945;;;;;
100017045;85380.00;15980674;92577;2018-02-01 16:26:00;347394;;;;;
100017052;65000.00;15876878;92577;2018-02-01 16:31:31;347394;;;;;
100017091;75480.40;14251384;92577;2018-02-01 16:55:30;347394;;;;;
100017098;88964.82;16624395;92577;2018-02-01 17:03:11;347394;;;;;
100017101;75277.84;14878512;92577;2018-02-01 17:07:59;347394;;;;;
100017106;85650.00;15672155;92577;2018-02-01 17:12:22;347394;;;;;
100017110;72380.84;15606959;92577;2018-02-01 17:19:57;347394;;;;;
100017153;78550.80;15666703;92577;2018-02-01 18:04:26;347394;;;;;
100017224;68300.50;14493468;92577;2018-02-02 08:29:04;347394;;;;;
100017226;75100.80;15243591;92577;2018-02-02 08:32:34;347394;;;;;
100017239;85280.00;14877080;92577;2018-02-02 09:03:01;347394;;;;;
100017243;80380.00;15651422;92577;2018-02-02 09:06:25;347394;;;;;
100017245;75280.85;15788976;92577;2018-02-02 09:10:47;347394;;;;;
100017248;78480.00;15644590;92577;2018-02-02 09:13:28;347394;;;;;
100017249;65050.00;15011133;92577;2018-02-02 09:18:27;347394;;;;;
100017250;72380.80;16543110;92577;2018-02-02 09:22:17;347394;;;;;
100073629;19550.00;100016762;92577;2018-04-12 16:15:01;559945;;;;;
100054263;68300.00;100304326;92577;2018-03-27 15:20:26;559945;;;;;
100073679;500000.00;100305295;92577;2018-04-12 16:28:07;559945;;;;;
100022617;10000.00;16687014;92577;2018-02-19 13:57:38;559945;;;;;
100022633;10000.00;100237186;92577;2018-02-19 14:19:21;559945;;;;;
100022957;9501.98;16028675;92577;2018-02-19 20:02:03;559945;;;;;
100022958;21173.55;15874737;92577;2018-02-19 20:06:02;559945;;;;;
100022959;20391.11;15921186;92577;2018-02-19 20:09:28;559945;;;;;
100122498;0;16687432;92577;2018-05-23 14:30:41;559945;;;;;
100124744;0;16386941;92577;2018-05-24 18:08:55;559945;;;;;
100124746;75350.85;16386941;92577;2018-05-24 18:09:54;559945;;;;;
100124753;59350.85;15876465;92577;2018-05-24 18:14:02;559945;;;;;
100077410;0;100523673;92577;2018-04-16 15:38:53;559945;;;;;
100130047;10000.00;100759436;92577;2018-05-29 15:38:47;559945;;;;;
100129928;10000.00;100759200;92577;2018-05-29 15:11:57;559945;;;;;
100183577;85380.85;100579139;92577;2018-07-17 15:56:20;559945;;;;;
100170843;85380.80;16447775;92577;2018-07-05 14:00:45;559945;;;;;
100237548;47000.00;100890988;92577;2018-08-30 10:18:34;347394;;;;;
100190977;119500.00;100322027;92577;2018-07-23 15:58:02;347394;;;;;
100136458;0;100034256;92577;2018-06-05 17:24:14;559945;;;;;
100237655;80252.25;100479403;92577;2018-08-30 10:52:35;559945;;;;;
100081307;86380.00;15697751;92577;2018-04-18 16:26:29;559945;;;;;
100237636;90380.00;100137227;92577;2018-08-30 10:46:25;559945;;;;;
100140760;99350.55;16152391;92577;2018-06-08 15:55:24;559945;;;;;
100140745;95380.85;16390007;92577;2018-06-08 15:51:13;559945;;;;;
100140809;1000.00;100803089;92577;2018-06-08 16:13:02;559945;;;;;
100140844;1000.00;100803316;92577;2018-06-08 16:22:43;559945;;;;;
100175262;86380.00;100941178;92577;2018-07-10 16:33:56;559945;;;;;
100304329;0;100957279;92577;2018-10-29 16:30:58;559945;;;;;
100160014;0;100879755;92577;2018-06-26 14:23:34;559945;;;;;
100161794;0;16928975;92577;2018-06-27 16:08:34;559945;;;;;
100163500;200538.59;100798250;92577;2018-06-28 18:19:31;559945;;;;;
100282115;84871.85;101017197;92577;2018-10-09 15:21:53;559945;;;;;
100282155;1605000.00;100702625;92577;2018-10-09 15:35:40;559945;;;;;
100246390;35000.00;100806155;92577;2018-09-06 13:39:10;347394;;;;;
100098300;10000.00;100135973;92577;2018-05-03 14:31:44;559945;;;;;
100284199;10000.00;101055660;92577;2018-10-10 18:42:42;559945;;;;;
100098940;188000.00;100054631;92577;2018-05-03 17:58:02;559945;;;;;
100284751;40442.09;101237967;92577;2018-10-11 11:48:11;347394;;;;;
100249173;1000.00;101255031;92577;2018-09-10 17:50:09;559945;;;;;
100284915;6924.00;100814626;92577;2018-10-11 13:40:38;347394;;;;;
100284886;1200.00;15698310;92577;2018-10-11 13:19:47;347394;;;;;
100249544;12000.00;100786370;92577;2018-09-11 09:47:35;559945;;;;;
100285101;90250.00;16192447;92577;2018-10-11 14:56:54;347394;;;;;
100306416;209708.14;101239357;92577;2018-10-30 17:10:31;347394;;;;;
100220419;95385.50;16415009;92577;2018-08-16 14:09:35;347394;;;;;
100221906;10000.00;101139833;92577;2018-08-17 13:49:48;559945;;;;;
100253650;10000.00;100888998;92577;2018-09-13 14:51:56;559945;;;;;
100253779;440000.00;100528956;92577;2018-09-13 15:28:59;347394;;;;;
100106946;187538.59;100315940;92577;2018-05-10 14:20:39;559945;;;;;
100110868;23000.00;16051521;92577;2018-05-14 15:42:48;559945;;;;;
100110931;114480.00;16851116;92577;2018-05-14 15:56:55;559945;;;;;
100318314;25000.00;100426412;92577;2018-11-09 17:52:55;559945;;;;;
100266237;0;13930478;92577;2018-09-25 15:54:29;559945;;;;;
100266327;1000.00;101331172;92577;2018-09-25 16:19:18;302720;;;;;
100312162;10000.00;100196406;92577;2018-11-06 09:29:54;559945;;;;;
100312266;10000.00;101326857;92577;2018-11-06 10:06:50;559945;;;;;
100312305;72500.00;100691329;92577;2018-11-06 10:20:40;559945;;;;;
100296830;23000.00;101235860;92577;2018-10-23 15:11:26;559945;;;;;
100312419;195000.00;100739097;92577;2018-11-06 11:00:35;559945;;;;;
100312358;47233.71;100944633;92577;2018-11-06 10:39:05;559945;;;;;
100312388;40000.00;100196480;92577;2018-11-06 10:50:11;559945;;;;;
100312453;160000.00;100264561;92577;2018-11-06 11:13:27;559945;;;;;
100312562;85000.00;100787161;92577;2018-11-06 11:44:06;559945;;;;;
100312531;300000.00;100991207;92577;2018-11-06 11:36:04;559945;;;;;
100312586;526748.27;100290950;92577;2018-11-06 11:54:32;559945;;;;;
100312843;954.00;101235106;92577;2018-11-06 14:34:13;559945;;;;;
100322991;46087.45;101528531;92577;2018-11-14 17:49:01;559945;;;;;
100327784;20000.00;100055891;92577;2018-11-20 16:28:24;559945;;;;;
100335221;1891.31;101618916;92577;2018-11-27 15:51:55;347394;;;;;
100439332;0;100484257;92577;2019-03-12 15:52:52;559945;;;;;
100439429;19083014.70;101415645;92577;2019-03-12 16:16:11;559945;;;;;
100439516;86502.40;100458588;92577;2019-03-12 16:34:46;559945;;;;;
100439620;23000.00;101019925;92577;2019-03-12 17:10:52;559945;;;;;
100441062;73603.60;100484257;92577;2019-03-13 15:53:07;347394;;;;;
100441068;108190.72;100659260;92577;2019-03-13 15:54:03;347394;;;;;
100340671;38994.00;101532568;92577;2018-12-03 11:23:46;559945;;;;;
100345134;242970.59;101216286;92577;2018-12-06 11:04:40;559945;;;;;
100399786;75380.55;100166560;92577;2019-02-05 10:30:46;347394;;;;;
100345215;441595.66;101238892;92577;2018-12-06 11:27:18;559945;;;;;
100345256;156810.00;101372647;92577;2018-12-06 11:40:24;559945;;;;;
100399929;65280.80;100427059;92577;2019-02-05 11:14:51;347394;;;;;
100345287;15000.00;100471609;92577;2018-12-06 11:49:43;559945;;;;;
100345465;30469.00;101269932;92577;2018-12-06 13:32:40;559945;;;;;
100345490;10000.00;100763086;92577;2018-12-06 13:45:41;559945;;;;;
100400446;23966.76;101890971;92577;2019-02-05 14:53:39;559945;;;;;
100345605;220120.40;101566328;92577;2018-12-06 14:37:57;559945;;;;;
100345700;284236.06;101236550;92577;2018-12-06 15:11:01;559945;;;;;
100345745;353000.14;100162206;92577;2018-12-06 15:22:39;559945;;;;;
100345780;157500.00;101101268;92577;2018-12-06 15:40:25;559945;;;;;
100466383;3358.08;101986828;92577;2019-04-03 10:41:00;347394;;;;;
100350593;57981.79;100698627;92577;2018-12-11 18:46:47;559945;;;;;
100350608;190571.30;100989394;92577;2018-12-11 18:58:35;559945;;;;;
100350614;59900.00;101370440;92577;2018-12-11 19:05:51;559945;;;;;
100515307;68285.65;15941325;92577;2019-05-16 10:03:43;347394;;;;;
100503765;116632.74;100663250;92577;2019-05-07 11:34:40;559945;;;;;
100515329;65250.85;100817762;92577;2019-05-16 10:10:06;347394;;;;;
100515551;103125.74;100403051;92577;2019-05-16 11:02:23;559945;;;;;
100515444;205666.06;102108864;92577;2019-05-16 10:36:30;559945;;;;;
100472301;10000.00;100662244;92577;2019-04-09 09:25:37;559945;;;;;
100474047;1000.00;102107318;92577;2019-04-10 10:23:21;559945;;;;;
100476311;10000.00;101596479;92577;2019-04-11 15:46:31;559945;;;;;
100512827;230000.00;102361788;92577;2019-05-14 15:46:10;559945;;;;;
100513176;88300.50;16044511;92577;2019-05-14 17:07:14;347394;;;;;
100499197;0;101866541;92577;2019-05-02 15:29:13;559945;;;;;
100501216;18872.63;102328003;92577;2019-05-03 17:07:05;559945;;;;;
100584961;13331.16;102671983;92577;2019-07-15 10:42:07;347394;;;;;
100780436;116161.21;102073196;92577;2020-01-09 11:55:03;559945;;;;;
100587968;113896.58;102468528;92577;2019-07-16 16:33:34;347394;;;;;
100720518;20000.00;102355690;92577;2019-11-04 16:25:56;559945;;;;;
100720415;310006.78;101985046;92577;2019-11-04 15:54:58;559945;;;;;
100720487;128941.82;101902276;92577;2019-11-04 16:15:39;559945;;;;;
100720561;22310.64;102601236;92577;2019-11-04 16:41:13;559945;;;;;
100720617;39954.97;103098971;92577;2019-11-04 16:59:21;559945;;;;;
100720633;26000.00;101628834;92577;2019-11-04 17:04:51;559945;;;;;
100720609;57259.23;103098952;92577;2019-11-04 16:55:38;559945;;;;;
100523148;14150.14;100951807;92577;2019-05-22 14:23:58;347394;;;;;
100720743;85390.21;102284753;92577;2019-11-04 17:47:33;559945;;;;;
100720752;1011.00;102851254;92577;2019-11-04 17:51:08;559945;;;;;
100781567;187973.99;103400635;92577;2020-01-10 11:32:00;559945;;;;;
100525840;125250.85;102259207;92577;2019-05-24 09:51:45;347394;;;;;
100525902;105277.84;100933193;92577;2019-05-24 10:16:25;347394;;;;;
100525915;68200.80;16385204;92577;2019-05-24 10:22:04;347394;;;;;
100781592;10000.00;103181316;92577;2020-01-10 11:48:19;559945;;;;;
100722769;26004.63;102617741;92577;2019-11-06 09:41:05;347394;;;;;
100664207;18560.86;102986753;92577;2019-09-16 17:14:11;559945;;;;;
100597274;6948.12;102579963;92577;2019-07-24 11:11:16;347394;;;;;
100597434;0;102712057;92577;2019-07-24 12:01:12;347394;;;;;
100781713;10000.00;101866425;92577;2020-01-10 13:42:28;559945;;;;;
100600235;2883.48;102434772;92577;2019-07-25 17:51:37;347394;;;;;
100602052;13712.06;100975110;92577;2019-07-29 09:50:30;347394;;;;;
100668766;65277.84;16718959;92577;2019-09-19 14:35:21;347394;;;;;
100606919;50000.00;102259856;92577;2019-07-31 16:40:54;347394;;;;;
100671227;10000.00;103032613;92577;2019-09-23 10:34:47;559945;;;;;
100671251;30000.00;102248800;92577;2019-09-23 10:42:22;559945;;;;;
100611723;19863.37;101471291;92577;2019-08-05 16:03:16;347394;;;;;
100611885;22374.63;101903780;92577;2019-08-05 17:04:34;347394;;;;;
100783786;1380000.00;102729642;92577;2020-01-14 09:24:30;559945;;;;;
100784968;57449.38;102467302;92577;2020-01-14 16:33:35;559945;;;;;
100785077;217407.75;103282383;92577;2020-01-14 17:12:08;559945;;;;;
100785175;1086349.36;101903327;92577;2020-01-14 17:47:03;559945;;;;;
100785372;221018.65;101905936;92577;2020-01-15 09:17:37;559945;;;;;
100785592;277437.44;103286436;92577;2020-01-15 10:51:31;559945;;;;;
100785646;3501.50;103214085;92577;2020-01-15 11:08:56;559945;;;;;
100785771;30000.00;102274114;92577;2020-01-15 11:47:52;559945;;;;;
100731395;63952.00;101564975;92577;2019-11-13 11:17:03;559945;;;;;
100537699;65380.80;102225277;92577;2019-06-04 10:29:12;559945;;;;;
100680060;0;103077076;92577;2019-09-30 09:19:50;347394;;;;;
100537723;65350.85;101670115;92577;2019-06-04 10:37:16;559945;;;;;
100537796;65350.85;16773592;92577;2019-06-04 11:02:11;559945;;;;;
100625565;11802.46;102842275;92577;2019-08-16 09:39:46;559945;;;;;
100625828;0;102850783;92577;2019-08-16 11:18:39;559945;;;;;
100731670;100000.00;103345844;92577;2019-11-13 13:31:03;559945;;;;;
100680857;80275.85;101258026;92577;2019-09-30 14:35:54;559945;;;;;
100680894;11580.18;102599624;92577;2019-09-30 14:47:48;559945;;;;;
100786058;44339.95;102360154;92577;2020-01-15 14:15:37;559945;;;;;
100785993;214005.82;102287431;92577;2020-01-15 13:45:36;559945;;;;;
100786092;27349.66;103462614;92577;2020-01-15 14:27:33;559945;;;;;
100786017;18000.00;102710055;92577;2020-01-15 13:56:47;559945;;;;;
100786262;72277.84;100488714;92577;2020-01-15 15:11:42;559945;;;;;
100786239;62994.00;100930456;92577;2020-01-15 15:04:43;559945;;;;;
100686837;14130.95;101449049;92577;2019-10-04 13:54:40;559945;;;;;
100639142;343494.60;101469648;92577;2019-08-27 14:42:38;347394;;;;;
100639268;75680.03;101941752;92577;2019-08-27 15:13:33;559945;;;;;
100639453;2873767.92;101907602;92577;2019-08-27 16:00:23;559945;;;;;
100643280;63952.00;101118267;92577;2019-08-29 17:44:23;347394;;;;;
100643287;44625.01;101901581;92577;2019-08-29 17:46:25;347394;;;;;
100643311;9632.18;102799170;92577;2019-08-29 17:54:30;347394;;;;;
100737372;624000.00;16783256;92577;2019-11-19 15:59:40;347394;;;;;
100737460;10000.00;103372542;92577;2019-11-19 16:23:50;347394;;;;;
100737496;0;103372681;92577;2019-11-19 16:31:52;347394;;;;;
100738551;0;103377153;92577;2019-11-20 14:41:57;347394;;;;;
100652691;10000.00;102840753;92577;2019-09-06 14:14:17;559945;;;;;
100652653;10000.00;102736871;92577;2019-09-06 14:00:23;559945;;;;;
100652725;0;102966801;92577;2019-09-06 14:25:31;559945;;;;;
100652797;47908.86;102967042;92577;2019-09-06 14:45:02;559945;;;;;
100707091;74270.85;102429535;92577;2019-10-23 14:47:25;559945;;;;;
100707110;165380.00;102219432;92577;2019-10-23 14:54:47;559945;;;;;
100707157;10000.00;100892827;92577;2019-10-23 15:18:19;559945;;;;;
100707181;20000.00;100892911;92577;2019-10-23 15:27:20;559945;;;;;
100707232;146658.95;102071509;92577;2019-10-23 15:43:59;559945;;;;;
100875330;10000.00;103879641;92577;2020-04-03 14:32:54;347394;;;;;
100793528;133305.72;102384449;92577;2020-01-22 11:30:20;559945;;;;;
100875432;47363.41;16857273;92577;2020-04-03 15:03:16;347394;;;;;
100875538;4878.00;103844052;92577;2020-04-03 15:28:10;347394;;;;;
100875687;18000.00;102108317;92577;2020-04-03 16:10:40;347394;;;;;
100875772;95277.84;101735545;92577;2020-04-03 16:34:47;347394;;;;;
100884841;12415.11;101056661;92577;2020-04-14 15:53:56;347394;;;;;
100884927;92277.84;103177709;92577;2020-04-14 16:22:41;347394;;;;;
100875824;46103.63;103447913;92577;2020-04-03 16:52:59;347394;;;;;
100884977;166057.47;103804219;92577;2020-04-14 16:37:38;347394;;;;;
100875817;57461.79;103447936;92577;2020-04-03 16:50:46;347394;;;;;
100885060;147609.12;102774837;92577;2020-04-14 17:09:07;347394;;;;;
100885026;273984.64;103836577;92577;2020-04-14 16:53:33;347394;;;;;
100885131;203410.20;103324837;92577;2020-04-14 17:52:49;347394;;;;;
100888141;10657.31;100851149;92577;2020-04-17 09:05:02;347394;;;;;
100888148;34760.92;103294402;92577;2020-04-17 09:10:06;347394;;;;;
100888152;29038.04;103050346;92577;2020-04-17 09:12:47;347394;;;;;
100805981;83862.91;102902901;92577;2020-02-03 14:11:23;559945;;;;;
100806096;100595.30;102435056;92577;2020-02-03 14:50:12;559945;;;;;
100888144;46919.30;100459331;92577;2020-04-17 09:07:30;347394;;;;;
100806405;143661.29;102182702;92577;2020-02-03 16:29:37;559945;;;;;
100806498;25792.81;102675204;92577;2020-02-03 17:08:41;559945;;;;;
100888134;39534.89;100891355;92577;2020-04-17 09:01:45;347394;;;;;
100888195;1000.00;104013915;92577;2020-04-17 09:41:12;347394;;;;;
100806622;20000.00;101943415;92577;2020-02-03 17:49:46;559945;;;;;
100807454;160933.01;102881215;92577;2020-02-04 13:26:51;559945;;;;;
100807460;328444.86;103178237;92577;2020-02-04 13:31:43;559945;;;;;
100807492;271516.47;102148079;92577;2020-02-04 13:49:26;559945;;;;;
100807520;143546.66;102882703;92577;2020-02-04 14:01:07;559945;;;;;
100807542;185344.76;101630439;92577;2020-02-04 14:08:30;559945;;;;;
100853436;68380.85;102832582;92577;2020-03-17 14:30:42;347394;;;;;
100853457;52579.94;103887734;92577;2020-03-17 14:36:38;347394;;;;;
100853480;21208.46;102385880;92577;2020-03-17 14:42:07;347394;;;;;
100853497;25527.70;102908590;92577;2020-03-17 14:48:34;347394;;;;;
100853512;17042.67;102908577;92577;2020-03-17 14:51:49;347394;;;;;
100812301;0;103717538;92577;2020-02-07 15:09:01;559945;;;;;
100812379;70015.00;101654992;92577;2020-02-07 15:39:12;347394;;;;;
100886358;56337.51;100987397;92577;2020-04-15 16:53:24;347394;;;;;
100813864;1538.80;103717538;92577;2020-02-10 15:53:01;559945;;;;;
100820133;132277.84;101383490;92577;2020-02-14 14:32:21;559945;;;;;
100820222;78300.85;102261004;92577;2020-02-14 15:01:04;559945;;;;;
100820315;71177.84;6301114;92577;2020-02-14 15:29:17;559945;;;;;
100820396;97734.68;102770832;92577;2020-02-14 15:50:42;559945;;;;;
100822523;125550.83;101733755;92577;2020-02-17 17:25:57;347394;;;;;
100823442;71582.75;101829639;92577;2020-02-18 13:54:04;347394;;;;;
100823458;62691.20;102467698;92577;2020-02-18 13:58:35;347394;;;;;
100825710;72200.65;102738023;92577;2020-02-19 17:35:46;347394;;;;;
100831817;28215.00;103393155;92577;2020-02-27 11:58:21;347394;;;;;
100894034;20000.00;103350114;92577;2020-04-23 17:38:59;559945;;;;;
100894057;136022.43;104009822;92577;2020-04-23 17:48:02;559945;;;;;
100894076;64656.08;103710945;92577;2020-04-23 17:55:01;559945;;;;;
100894082;20006.72;103378539;92577;2020-04-23 17:57:56;559945;;;;;
100898683;9361.99;13867545;92577;2020-04-28 16:11:18;559945;;;;;
100898854;24477.66;103056887;92577;2020-04-28 17:06:58;559945;;;;;
100898866;1195.51;104027392;92577;2020-04-28 17:10:23;559945;;;;;
100921899;1018.35;104140885;92577;2020-05-25 09:31:35;347394;;;;;
100964023;66322.72;103395920;92577;2020-07-06 18:00:09;347394;;;;;
100922845;72277.84;103068667;92577;2020-05-25 17:56:42;347394;;;;;
100922852;85380.05;102580661;92577;2020-05-25 18:01:03;347394;;;;;
100922857;68815.40;103989010;92577;2020-05-25 18:02:38;347394;;;;;
100922860;178277.84;102286826;92577;2020-05-25 18:04:35;347394;;;;;
100972246;10000.00;103736306;92577;2020-07-14 15:20:17;347394;;;;;
100952668;15527.02;104291704;92577;2020-06-25 09:21:32;347394;;;;;
100972296;2000.00;102811315;92577;2020-07-14 15:37:15;347394;;;;;
100972276;10858.77;104313940;92577;2020-07-14 15:30:31;347394;;;;;
100966407;70160.00;15946613;92577;2020-07-08 14:50:45;347394;;;;;
100966485;42400.83;102903963;92577;2020-07-08 15:16:44;347394;;;;;
100910665;6834.22;104097487;92577;2020-05-12 11:46:34;347394;;;;;
100972444;1200.00;102879633;92577;2020-07-14 16:27:25;347394;;;;;
100972492;101420.77;104135387;92577;2020-07-14 16:47:19;559945;;;;;
100930846;1886.27;103392609;92577;2020-06-02 17:20:39;347394;;;;;
100930876;1032.10;104148648;92577;2020-06-02 17:30:16;347394;;;;;
100930868;1543.96;104148599;92577;2020-06-02 17:26:46;347394;;;;;
100972534;7094.66;103099118;92577;2020-07-14 17:07:41;559945;;;;;
100930931;964.01;104148434;92577;2020-06-02 18:01:37;347394;;;;;
100931220;25080.00;103323057;92577;2020-06-03 09:42:39;347394;;;;;
100931197;117277.85;101982927;92577;2020-06-03 09:28:34;347394;;;;;
100931277;44591.33;101371243;92577;2020-06-03 10:11:34;347394;;;;;
100931259;77330.00;103560419;92577;2020-06-03 10:02:21;347394;;;;;
100931878;175380.84;14410703;92577;2020-06-03 14:43:41;347394;;;;;
100931892;106283.45;100986233;92577;2020-06-03 14:49:04;347394;;;;;
100932001;16303.01;101056211;92577;2020-06-03 15:28:07;347394;;;;;
100932073;44257.43;101098972;92577;2020-06-03 16:01:20;347394;;;;;
100932089;75280.85;102287357;92577;2020-06-03 16:05:33;347394;;;;;
100931980;46347.48;101414050;92577;2020-06-03 15:19:56;347394;;;;;
100972953;1119.29;104302682;92577;2020-07-15 09:36:16;347394;;;;;
100912112;244783.90;103903654;92577;2020-05-13 14:55:51;559945;;;;;
100912062;23447.22;103631732;92577;2020-05-13 14:39:57;559945;;;;;
100912142;11256.46;103747287;92577;2020-05-13 15:07:26;559945;;;;;
100912282;20000.00;100986104;92577;2020-05-13 16:04:45;559945;;;;;
100912305;20000.00;104010015;92577;2020-05-13 16:17:47;559945;;;;;
100912324;20000.00;101534524;92577;2020-05-13 16:25:02;559945;;;;;
100912440;47316.42;103712929;92577;2020-05-13 17:15:03;559945;;;;;
100912479;20000.00;103936274;92577;2020-05-13 17:36:02;559945;;;;;
100912498;20000.00;103936316;92577;2020-05-13 17:49:05;559945;;;;;
100912788;79550.80;103914796;92577;2020-05-14 10:05:56;559945;;;;;
100912852;15000.00;103748334;92577;2020-05-14 10:36:50;559945;;;;;
100973947;3000.00;102939786;92577;2020-07-15 16:31:21;347394;;;;;
100974057;28517.00;103067874;92577;2020-07-15 17:10:05;347394;;;;;
100974025;13500.00;104081083;92577;2020-07-15 17:00:56;347394;;;;;
100974108;5963.03;102795149;92577;2020-07-15 17:31:51;347394;;;;;
100939967;958.70;103248113;92577;2020-06-11 16:31:16;347394;;;;;
100939974;1533.72;104148287;92577;2020-06-11 16:39:15;347394;;;;;
100939978;1543.96;104148165;92577;2020-06-11 16:43:05;347394;;;;;
100939963;5527.79;104186595;92577;2020-06-11 16:27:05;347394;;;;;
100939985;3759.07;104203241;92577;2020-06-11 16:48:24;347394;;;;;
100939990;290240.00;16058127;92577;2020-06-11 16:53:08;347394;;;;;
100961030;100496.64;102356976;92577;2020-07-02 17:26:39;347394;;;;;
100961080;72277.84;102634516;92577;2020-07-02 17:41:47;347394;;;;;
100961111;78787.84;103907611;92577;2020-07-02 17:51:41;347394;;;;;
100961127;75277.84;101131878;92577;2020-07-02 17:58:28;347394;;;;;
100944955;64914.87;104057562;92577;2020-06-17 15:29:20;559945;;;;;
100944998;193968.06;104132619;92577;2020-06-17 15:41:11;559945;;;;;
100945148;184485.22;104083143;92577;2020-06-17 16:35:19;559945;;;;;
100979893;10858.77;104398903;92577;2020-07-20 14:13:55;559945;;;;;
101000455;5194.56;14950098;92577;2020-08-07 09:26:11;347394;;;;;
101000465;2896.84;103402647;92577;2020-08-07 09:32:26;347394;;;;;
101000506;33852.14;103391827;92577;2020-08-07 09:49:54;347394;;;;;
101011093;105277.84;102597170;92577;2020-08-18 10:38:19;347394;;;;;
101011122;10000.00;104355434;92577;2020-08-18 10:46:12;347394;;;;;
101012816;7467.84;104533929;92577;2020-08-19 10:30:35;559945;;;;;
101047430;75393.44;103182936;92577;2020-09-21 14:30:45;347394;;;;;
101047446;85959.76;104161692;92577;2020-09-21 14:35:30;347394;;;;;
101050414;279714.42;104385129;92577;2020-09-23 14:06:39;559945;;;;;
101050444;20964.15;102744048;92577;2020-09-23 14:16:23;559945;;;;;
101054126;22810.00;102385037;92577;2020-09-25 16:02:16;347394;;;;;
101136649;16966.00;105049534;92577;2020-12-15 14:47:42;347394;;;;;
101078370;196691.44;104540545;92577;2020-10-20 15:33:30;559945;;;;;
101135163;1000.00;104817244;92577;2020-12-14 16:18:01;347394;;;;;
101113503;79295.92;104757961;92577;2020-11-24 16:14:48;559945;;;;;
101113541;10000.00;104635064;92577;2020-11-24 16:27:42;559945;;;;;
101258937;22486.84;105533675;92577;2021-04-13 14:43:12;347394;;;;;
101139451;77658.75;104959743;92577;2020-12-17 10:08:38;347394;;;;;
101167844;47810.52;103177375;92577;2021-01-26 16:53:18;559945;;;;;
101167970;128831.49;104943445;92577;2021-01-26 17:57:56;559945;;;;;
101168275;1591.31;105183594;92577;2021-01-27 09:50:48;559945;;;;;
101244070;336789.95;105304729;92577;2021-03-31 09:09:58;347394;;;;;
101194186;936.13;105224596;92577;2021-02-22 17:45:39;347394;;;;;
101194213;953.85;105299887;92577;2021-02-22 17:57:10;347394;;;;;
101194242;0;105300025;92577;2021-02-22 18:13:50;347394;;;;;
101194228;0;105299948;92577;2021-02-22 18:06:16;347394;;;;;
101200479;91214.00;101468679;92577;2021-03-01 09:34:37;347394;;;;;
101200538;80050.25;104133660;92577;2021-03-01 10:05:08;347394;;;;;
101245233;20000.00;105379194;92577;2021-03-31 17:12:59;559945;;;;;
101182987;953.58;105224131;92577;2021-02-10 14:40:51;347394;;;;;
101183114;743000.00;100324713;92577;2021-02-10 15:25:16;347394;;;;;
101183279;43293.04;102617780;92577;2021-02-10 16:05:42;347394;;;;;
101183334;75181.05;102711080;92577;2021-02-10 16:20:06;347394;;;;;
101183365;936.13;105253765;92577;2021-02-10 16:29:02;347394;;;;;
101183383;18081.11;102776746;92577;2021-02-10 16:34:46;347394;;;;;
101184058;0;105161216;92577;2021-02-11 10:52:10;347394;;;;;
101185179;953.58;105261577;92577;2021-02-11 19:30:05;347394;;;;;
101246158;2000.00;105491368;92577;2021-04-01 14:35:49;347394;;;;;
101257389;177344.08;105323257;92577;2021-04-12 15:54:53;347394;;;;;
101257430;129164.99;104998752;92577;2021-04-12 16:05:07;347394;;;;;
101211550;39970.98;105377428;92577;2021-03-10 09:28:38;347394;;;;;
101238294;86975.11;102070165;92577;2021-03-25 14:51:22;347394;;;;;
101238306;141257.39;103481048;92577;2021-03-25 14:56:03;347394;;;;;
101238426;36832.00;105162073;92577;2021-03-25 15:37:53;347394;;;;;
101238458;45032.81;102736384;92577;2021-03-25 15:46:30;347394;;;;;
101219142;81287.78;105063644;92577;2021-03-17 10:02:49;347394;;;;;
101219167;162938.30;105158091;92577;2021-03-17 10:15:47;347394;;;;;
101219117;120213.76;105129499;92577;2021-03-17 09:49:34;347394;;;;;
101219190;245167.82;104477368;92577;2021-03-17 10:24:05;347394;;;;;
101219206;96366.80;104539976;92577;2021-03-17 10:29:34;347394;;;;;
101269975;151923.12;105489390;92577;2021-04-23 16:41:08;347394;;;;;
101289167;72232.32;103480633;92577;2021-05-11 14:46:12;347394;;;;;
101289160;108050.25;103210375;92577;2021-05-11 14:42:58;347394;;;;;
101333147;1100.00;105421995;92577;2021-06-23 10:52:44;347394;;;;;
101292457;121265.91;103343783;92577;2021-05-13 15:05:48;347394;;;;;
101292469;17485.58;105282247;92577;2021-05-13 15:11:08;347394;;;;;
101292512;1520488.29;104868927;92577;2021-05-13 15:28:00;347394;;;;;
101292735;20000.00;105320190;92577;2021-05-13 16:36:29;347394;;;;;
101292696;371113.75;104944285;92577;2021-05-13 16:23:57;347394;;;;;
101292718;236616.54;104860890;92577;2021-05-13 16:30:50;347394;;;;;
101292757;327080.20;104999364;92577;2021-05-13 16:43:16;347394;;;;;
101292774;20000.00;104999735;92577;2021-05-13 16:47:36;347394;;;;;
101292783;110702.85;104999804;92577;2021-05-13 16:51:12;347394;;;;;
101324953;20900.00;105489980;92577;2021-06-15 14:30:56;347394;;;;;
